id,name,news_name,url_desc,buy_listing_url_desc,rent_listing_url_desc,photo,hos,first_op_date,icon,show,total_unit_count,total_block_count,primary_school_net,sm_district_id,sm_district_name,region_id,region_name,subregion_id,subregion_name,district_id,district_name,combined_district_id,combined_district_name,int_district_id,int_district_name,int_sm_district_id,int_sm_district_name,location_lat,location_lon,developer_name,property_stat_sell_count,property_stat_rent_count,market_stat_ft_price,market_stat_net_ft_price,market_stat_tx_count,market_stat_net_ft_price_chg,market_stat_pre_net_ft_price,market_stat_ft_price_chg,market_stat_pre_ft_price,market_stat_total_tx_amount,index_component_estate_net_ft_price,index_component_estate_net_ft_price_chg,parent_estate_id,parent_estate_name,market_stat_monthly,market_stat_monthly_1_date,market_stat_monthly_1_avg_net_ft_price,market_stat_monthly_2_date,market_stat_monthly_2_avg_net_ft_price,market_stat_monthly_3_date,market_stat_monthly_3_avg_net_ft_price,market_stat_monthly_4_date,market_stat_monthly_4_avg_net_ft_price,market_stat_monthly_5_date,market_stat_monthly_5_avg_net_ft_price,market_stat_monthly_6_date,market_stat_monthly_6_avg_net_ft_price,market_stat_monthly_7_date,market_stat_monthly_7_avg_net_ft_price,market_stat_monthly_8_date,market_stat_monthly_8_avg_net_ft_price,market_stat_monthly_9_date,market_stat_monthly_9_avg_net_ft_price,market_stat_monthly_10_date,market_stat_monthly_10_avg_net_ft_price,market_stat_monthly_11_date,market_stat_monthly_11_avg_net_ft_price
E12168,The Belcher's,寶翠園,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Kennedy-Town-The-Belcher-s-E12168,https://www.midland.com.hk/en/list/buy/The-Belcher-s-E-E12168,https://www.midland.com.hk/en/list/rent/The-Belcher-s-E-E12168,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE12168_23.jpg,False,2000-12-28T16:00:00.000Z,video,True,2213.0,6.0,11.0,10010001,Kennedy Town,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010001,Kennedy Town,53ND10001,Central And Western,130ND10003,Kennedy Town,22.285086,114.133293,SUN HUNG KAI / SHUN TAK / LCH / NEW WORLD,49.0,21.0,15125.0,19478.0,2.0,-2.28,19933.0,-3.62,15692.0,42500000.0,19449.0,-0.025701655186594063,,,,,,,,,,,,,,,,,,,,,,,,,
P000000866,The Belcher's Phase 2,寶翠園,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Kennedy-Town-The-Belcher-s-Phase-2-P000000866,https://www.midland.com.hk/en/list/buy/The-Belcher-s-Phase-2-P-P000000866,https://www.midland.com.hk/en/list/rent/The-Belcher-s-Phase-2-P-P000000866,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE12168_23.jpg,False,2001-12-10T16:00:00.000Z,video,True,1120.0,3.0,11.0,10010001,Kennedy Town,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010001,Kennedy Town,53ND10001,Central And Western,130ND10003,Kennedy Town,22.285173,114.13364,SUN HUNG KAI / SHUN TAK / LCH / NEW WORLD,25.0,8.0,15306.0,19685.0,1.0,6.88,18419.0,5.2,14549.0,15000000.0,,,E12168,The Belcher's,,,,,,,,,,,,,,,,,,,,,,,
P000000865,The Belcher's Phase 1,寶翠園,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Kennedy-Town-The-Belcher-s-Phase-1-P000000865,https://www.midland.com.hk/en/list/buy/The-Belcher-s-Phase-1-P-P000000865,https://www.midland.com.hk/en/list/rent/The-Belcher-s-Phase-1-P-P000000865,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE12168_23.jpg,False,2000-12-28T16:00:00.000Z,video,True,1093.0,3.0,11.0,10010001,Kennedy Town,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010001,Kennedy Town,53ND10001,Central And Western,130ND10003,Kennedy Town,22.284793999999998,114.13383999999999,SUN HUNG KAI / SHUN TAK / LCH / NEW WORLD,24.0,13.0,15027.0,19366.0,1.0,-13.77,22459.0,-14.53,17582.0,27500000.0,,,E12168,The Belcher's,,,,,,,,,,,,,,,,,,,,,,,
E00118,Robinson Place,雍景臺,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Robinson-Place-E00118,https://www.midland.com.hk/en/list/buy/Robinson-Place-E-E00118,https://www.midland.com.hk/en/list/rent/Robinson-Place-E-E00118,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00118_26.jpg,False,1994-12-22T16:00:00.000Z,,True,651.0,2.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.28164,114.14932400000001,SWIRE,25.0,7.0,12953.0,15583.0,0.0,0.0,15583.0,0.0,12953.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00115,The Grand Panorama,嘉兆臺,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-The-Grand-Panorama-E00115,https://www.midland.com.hk/en/list/buy/The-Grand-Panorama-E-E00115,https://www.midland.com.hk/en/list/rent/The-Grand-Panorama-E-E00115,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00115_14.jpg,False,1992-08-16T16:00:00.000Z,,True,558.0,5.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.279708,114.152769,,20.0,3.0,12357.0,16010.0,1.0,-4.51,16765.0,-5.87,13127.0,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00116,Vantage Park,慧豪閣,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Vantage-Park-E00116,https://www.midland.com.hk/en/list/buy/Vantage-Park-E-E00116,https://www.midland.com.hk/en/list/rent/Vantage-Park-E-E00116,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00116_11.jpg,False,1994-06-06T16:00:00.000Z,,True,336.0,2.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.279455,114.150605,HENDERSON,19.0,9.0,14732.0,19075.0,0.0,0.0,19075.0,0.0,14732.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E000015531,Alassio,殷然,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Alassio-E000015531,https://www.midland.com.hk/en/list/buy/Alassio-E-E000015531,https://www.midland.com.hk/en/list/rent/Alassio-E-E000015531,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE000015531_6.jpg,False,2016-12-15T16:00:00.000Z,video,True,197.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.282337,114.150524,SWIRE PROPERTIES,16.0,4.0,0.0,34024.0,1.0,37.13,24811.0,0.0,0.0,34500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10641,Scholastic Garden,俊傑花園,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Scholastic-Garden-E10641,https://www.midland.com.hk/en/list/buy/Scholastic-Garden-E-E10641,https://www.midland.com.hk/en/list/rent/Scholastic-Garden-E-E10641,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE10641_22.jpg,False,1996-06-11T16:00:00.000Z,,True,280.0,1.0,11.0,10010005,Mid-Levels West,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010005,Mid-Levels West,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.283716,114.141639,NEW WORLD,11.0,3.0,13131.0,16613.0,0.0,0.0,16613.0,0.0,13131.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00646,Blessings Garden,殷樺花園,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Blessings-Garden-E00646,https://www.midland.com.hk/en/list/buy/Blessings-Garden-E-E00646,https://www.midland.com.hk/en/list/rent/Blessings-Garden-E-E00646,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00646_12.jpg,False,1995-07-06T16:00:00.000Z,,True,348.0,2.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.281333,114.148247,NEW WORLD,21.0,4.0,0.0,14637.0,1.0,-14.1,17039.0,0.0,0.0,12500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00445,Euston Court,豫苑,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Euston-Court-E00445,https://www.midland.com.hk/en/list/buy/Euston-Court-E-E00445,https://www.midland.com.hk/en/list/rent/Euston-Court-E-E00445,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00445_17.jpg,False,1989-01-25T16:00:00.000Z,,True,440.0,2.0,11.0,10010005,Mid-Levels West,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010005,Mid-Levels West,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.284582999999998,114.144986,NEW WORLD,11.0,1.0,11761.0,14106.0,0.0,0.0,14106.0,0.0,11761.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E08960,Valiant Park,駿豪閣,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Valiant-Park-E08960,https://www.midland.com.hk/en/list/buy/Valiant-Park-E-E08960,https://www.midland.com.hk/en/list/rent/Valiant-Park-E-E08960,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE08960_10.jpg,False,1993-06-29T16:00:00.000Z,video,True,288.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.280791,114.148849,HENDERSON,13.0,6.0,12093.0,15120.0,3.0,0.75,15007.0,0.92,11982.0,33400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00443,Robinson Heights,樂信臺,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Robinson-Heights-E00443,https://www.midland.com.hk/en/list/buy/Robinson-Heights-E-E00443,https://www.midland.com.hk/en/list/rent/Robinson-Heights-E-E00443,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00443_7.jpg,False,1989-12-20T16:00:00.000Z,,True,484.0,3.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.279221,114.153361,CHEUNG KONG,12.0,2.0,14921.0,17761.0,0.0,0.0,17761.0,0.0,14921.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E03374,Goldwin Heights,高雲台,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Goldwin-Heights-E03374,https://www.midland.com.hk/en/list/buy/Goldwin-Heights-E-E03374,https://www.midland.com.hk/en/list/rent/Goldwin-Heights-E-E03374,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE03374_6.jpg,False,1994-07-03T16:00:00.000Z,,True,328.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.281487,114.149964,JUMBO MILLION,15.0,3.0,0.0,14090.0,1.0,-14.0,16383.0,0.0,0.0,11300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00121,Realty Gardens,聯邦花園,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Realty-Gardens-E00121,https://www.midland.com.hk/en/list/buy/Realty-Gardens-E-E00121,https://www.midland.com.hk/en/list/rent/Realty-Gardens-E-E00121,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00121_9.jpg,False,1971-11-04T16:00:00.000Z,,True,400.0,5.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.281784,114.145268,WHEELOCK,18.0,2.0,0.0,13036.0,1.0,-14.07,15171.0,0.0,0.0,15200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E11857,Bella Vista,蔚晴軒,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Bella-Vista-E11857,https://www.midland.com.hk/en/list/buy/Bella-Vista-E-E11857,https://www.midland.com.hk/en/list/rent/Bella-Vista-E-E11857,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE11857_0.jpg,False,2000-05-05T16:00:00.000Z,,True,174.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.281496,114.151089,WELL FAMOUS DEVELOPMENT,15.0,2.0,0.0,18622.0,0.0,0.0,18622.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10779,Fairview Height,輝煌臺,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Fairview-Height-E10779,https://www.midland.com.hk/en/list/buy/Fairview-Height-E-E10779,https://www.midland.com.hk/en/list/rent/Fairview-Height-E-E10779,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE10779_6.jpg,False,1996-01-24T16:00:00.000Z,,True,198.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.280037,114.150808,HENDERSON,14.0,2.0,13511.0,17887.0,0.0,0.0,17887.0,0.0,13511.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E02380,Conduit Tower,君德閣,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Conduit-Tower-E02380,https://www.midland.com.hk/en/list/buy/Conduit-Tower-E-E02380,https://www.midland.com.hk/en/list/rent/Conduit-Tower-E-E02380,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE02380_4.jpg,False,1992-07-29T16:00:00.000Z,,True,108.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.278986,114.150877,ALLIED,13.0,1.0,0.0,18156.0,0.0,0.0,18156.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00794,Imperial Court,帝豪閣,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Imperial-Court-E00794,https://www.midland.com.hk/en/list/buy/Imperial-Court-E-E00794,https://www.midland.com.hk/en/list/rent/Imperial-Court-E-E00794,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00794_24.jpg,False,1996-02-07T16:00:00.000Z,,True,196.0,3.0,11.0,10010005,Mid-Levels West,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010005,Mid-Levels West,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.282127,114.14454,HENDERSON,12.0,3.0,11676.0,14995.0,0.0,0.0,14995.0,0.0,11676.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E01330,All Fit Garden,百合苑,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-All-Fit-Garden-E01330,https://www.midland.com.hk/en/list/buy/All-Fit-Garden-E-E01330,https://www.midland.com.hk/en/list/rent/All-Fit-Garden-E-E01330,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE01330_0.jpg,False,1993-06-29T16:00:00.000Z,,True,66.0,1.0,11.0,10010005,Mid-Levels West,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010005,Mid-Levels West,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.283673999999998,114.146047,MANFAITH INTERNATIONAL,12.0,1.0,0.0,15971.0,0.0,0.0,15971.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E000000665,Reading Place,莊士明德軒,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Reading-Place-E000000665,https://www.midland.com.hk/en/list/buy/Reading-Place-E-E000000665,https://www.midland.com.hk/en/list/rent/Reading-Place-E-E000000665,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE000000665_11.jpg,False,2003-11-26T16:00:00.000Z,,True,73.0,1.0,11.0,10010005,Mid-Levels West,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010005,Mid-Levels West,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.284473,114.14180999999999,CHUANG'S,11.0,0.0,0.0,19242.0,0.0,0.0,19242.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E000015310,Arezzo,瀚然,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Arezzo-E000015310,https://www.midland.com.hk/en/list/buy/Arezzo-E-E000015310,https://www.midland.com.hk/en/list/rent/Arezzo-E-E000015310,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE000015310_4.jpg,False,2015-01-15T16:00:00.000Z,video,True,127.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.282211,114.150092,SWIRE PROPERTIES,7.0,2.0,0.0,29412.0,0.0,0.0,29412.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00655,Peaksville,蔚巒閣,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Peaksville-E00655,https://www.midland.com.hk/en/list/buy/Peaksville-E-E00655,https://www.midland.com.hk/en/list/rent/Peaksville-E-E00655,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00655_5.jpg,False,1993-01-11T16:00:00.000Z,,True,88.0,2.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.282227,114.1478,SUN HUNG KAI,10.0,0.0,0.0,14387.0,0.0,0.0,14387.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E000007799,Seymour,懿峯,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Seymour-E000007799,https://www.midland.com.hk/en/list/buy/Seymour-E-E000007799,https://www.midland.com.hk/en/list/rent/Seymour-E-E000007799,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE000007799_34.jpg,False,2011-10-05T16:00:00.000Z,,True,82.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.280929,114.15085,WING TAI ASIA,11.0,2.0,20127.0,27182.0,0.0,0.0,27182.0,0.0,20127.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E10598,Ying Piu Mansion,應彪大廈,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Ying-Piu-Mansion-E10598,https://www.midland.com.hk/en/list/buy/Ying-Piu-Mansion-E-E10598,https://www.midland.com.hk/en/list/rent/Ying-Piu-Mansion-E-E10598,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE10598_4.jpg,False,1996-03-11T16:00:00.000Z,,True,132.0,1.0,11.0,10010005,Mid-Levels West,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010005,Mid-Levels West,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.283652999999997,114.145811,FAIROSE,11.0,2.0,0.0,18321.0,0.0,0.0,18321.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
P000000023,Blessings Garden Phase 1,殷樺花園,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Blessings-Garden-Phase-1-P000000023,https://www.midland.com.hk/en/list/buy/Blessings-Garden-Phase-1-P-P000000023,https://www.midland.com.hk/en/list/rent/Blessings-Garden-Phase-1-P-P000000023,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00646_12.jpg,False,1995-07-06T16:00:00.000Z,,True,174.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.281558999999998,114.14834,NEW WORLD,11.0,2.0,0.0,14637.0,1.0,-14.1,17039.0,0.0,0.0,12500000.0,,,E00646,Blessings Garden,,,,,,,,,,,,,,,,,,,,,,,
E07251,Primrose Court,蔚華閣,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Primrose-Court-E07251,https://www.midland.com.hk/en/list/buy/Primrose-Court-E-E07251,https://www.midland.com.hk/en/list/rent/Primrose-Court-E-E07251,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE07251_3.jpg,False,1993-11-29T16:00:00.000Z,,True,100.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.281712,114.14751,BRADCLIFF COMPANY,10.0,2.0,0.0,17269.0,0.0,0.0,17269.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E09491,Windsor Court,衛城閣,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Windsor-Court-E09491,https://www.midland.com.hk/en/list/buy/Windsor-Court-E-E09491,https://www.midland.com.hk/en/list/rent/Windsor-Court-E-E09491,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE09491_1.jpg,False,1993-12-30T16:00:00.000Z,,True,100.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.282265,114.150215,HENDERSON,10.0,4.0,0.0,16418.0,0.0,0.0,16418.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
E00561,Tycoon Court,麗豪閣,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Tycoon-Court-E00561,https://www.midland.com.hk/en/list/buy/Tycoon-Court-E-E00561,https://www.midland.com.hk/en/list/rent/Tycoon-Court-E-E00561,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00561_5.jpg,False,1994-06-09T16:00:00.000Z,,True,186.0,2.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.278558,114.15183999999999,HENDERSON,10.0,3.0,0.0,19942.0,0.0,0.0,19942.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
P000000024,Blessings Garden Phase 2,殷樺花園,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Blessings-Garden-Phase-2-P000000024,https://www.midland.com.hk/en/list/buy/Blessings-Garden-Phase-2-P-P000000024,https://www.midland.com.hk/en/list/rent/Blessings-Garden-Phase-2-P-P000000024,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE00646_12.jpg,False,1995-07-06T16:00:00.000Z,,True,174.0,1.0,11.0,10010006,Mid-Levels Central,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,22.281332,114.14808,NEW WORLD,10.0,2.0,0.0,19906.0,0.0,0.0,19906.0,0.0,0.0,0.0,,,E00646,Blessings Garden,,,,,,,,,,,,,,,,,,,,,,,
