id_trans,region_id_trans,region_name_trans,subregion_id_trans,subregion_trans,district_id_trans,district_trans,sm_district_id,sm_district_trans,combined_district_id_trans,combined_district_trans,int_district_id_trans,int_district_trans,int_sm_district_id_trans,int_sm_district_trans,estate_id,estate,building_id,building,building_first_op_date,unit,floor,floor_level,floor_level_id,flat,area,net_area,price,tags,tx_date,tx_type,last_tx_date,holding_period,last_price,mkt_type,source,original_source,update_date,gain,transaction_type,url_desc_trans,location_trans,id_estate,name,news_name,region,subregion_estate,district_estate,sm_district_estate,combined_district_estate,int_district_estate,int_sm_district_estate,location_estate,developer,url_desc_estate,buy_listing_url_desc,rent_listing_url_desc,photo,hos,first_op_date,icon,show,property_stat,market_stat,index_component_estate,total_unit_count,total_block_count,primary_school_net,parent_estate,region_id_estate,region_name_estate,subregion_id_estate,subregion_name,district_id_estate,district_name,combined_district_id_estate,combined_district_name,int_district_id_estate,int_district_name,int_sm_district_id_estate,int_sm_district_name,location_lon,location_lat,developer_name,property_stat_sell_count,property_stat_rent_count,market_stat_tx_count,market_stat_net_ft_price_chg,market_stat_pre_ft_price,market_stat_ft_price_chg,market_stat_net_ft_price,market_stat_ft_price,market_stat_total_tx_amount,market_stat_pre_net_ft_price,market_stat_monthly,index_component_estate_net_ft_price_chg,index_component_estate_net_ft_price,parent_estate_id,parent_estate_name
NO2025032725032701850011,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,10010006,Mid-Levels Central,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,E03374,Goldwin Heights,B000002413,Goldwin Heights,1994-07-03T16:00:00.000Z,U000811823,34,,,F,0,817,13550000,['LANDREG'],2025-03-26T16:00:00.000Z,S,1997-03-23T16:00:00.000Z,28,10900000,2,LANDREG,LANDREG,2025-03-27T23:09:44.000Z,24.31,NORM,https://www.midland.com.hk/en/transaction/Hong-Kong-Island-Mid-Levels-West-Goldwin-Heights-NO2025032725032701850011,"{'lat': 22.281654, 'lon': 114.15001}",E03374,Goldwin Heights,高雲台,"{'id': '10', 'name': 'Hong Kong Island'}","{'id': '1001', 'name': 'Central And Western'}","{'id': '100103', 'name': 'Mid-Levels West'}","{'id': '10010006', 'name': 'Mid-Levels Central'}","{'id': '100103-10010006', 'name': 'Mid-Levels Central'}","{'id': '53ND10001', 'name': 'Central And Western'}","{'id': '130ND10001', 'name': 'Mid-Levels West'}","{'lat': 22.281487, 'lon': 114.149964}",{'name': 'JUMBO MILLION'},https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Goldwin-Heights-E03374,https://www.midland.com.hk/en/list/buy/Goldwin-Heights-E-E03374,https://www.midland.com.hk/en/list/rent/Goldwin-Heights-E-E03374,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE03374_6.jpg,FALSE,1994-07-03T16:00:00.000Z,,TRUE,"{'sell_count': 15, 'rent_count': 3}","{'ft_price': 0, 'net_ft_price': 14090, 'tx_count': 1, 'net_ft_price_chg': -14, 'pre_net_ft_price': 16383, 'ft_price_chg': 0, 'pre_ft_price': 0, 'total_tx_amount': 11300000, 'monthly': [{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 15422}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 15422}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 16607}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 16383}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 16383}]}",,328,1,11,,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,114.149964,22.281487,JUMBO MILLION,15,3,1,-14,0,0,14090,0,11300000,16383,"[{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 19950}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 15422}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 15422}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 16607}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 16383}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 16383}]",,,,
NO2025032725032700250070,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,10010006,Mid-Levels Central,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,E08960,Valiant Park,B000002472,Valiant Park,1993-06-29T16:00:00.000Z,U000272057,15,Middle Floor,M,H,995,802,11950000,['LANDREG'],2025-03-26T16:00:00.000Z,S,2015-03-05T16:00:00.000Z,10.1,12300000,2,LANDREG,LANDREG,2025-03-27T23:09:44.000Z,-2.85,NORM,https://www.midland.com.hk/en/transaction/Hong-Kong-Island-Mid-Levels-West-Valiant-Park-NO2025032725032700250070,"{'lat': 22.280853, 'lon': 114.148707}",E08960,Valiant Park,駿豪閣,"{'id': '10', 'name': 'Hong Kong Island'}","{'id': '1001', 'name': 'Central And Western'}","{'id': '100103', 'name': 'Mid-Levels West'}","{'id': '10010006', 'name': 'Mid-Levels Central'}","{'id': '100103-10010006', 'name': 'Mid-Levels Central'}","{'id': '53ND10001', 'name': 'Central And Western'}","{'id': '130ND10001', 'name': 'Mid-Levels West'}","{'lat': 22.280791, 'lon': 114.148849}",{'name': 'HENDERSON'},https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Valiant-Park-E08960,https://www.midland.com.hk/en/list/buy/Valiant-Park-E-E08960,https://www.midland.com.hk/en/list/rent/Valiant-Park-E-E08960,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE08960_10.jpg,FALSE,1993-06-29T16:00:00.000Z,video,TRUE,"{'sell_count': 13, 'rent_count': 6}","{'ft_price': 12093, 'net_ft_price': 15120, 'tx_count': 3, 'net_ft_price_chg': 0.75, 'pre_net_ft_price': 15007, 'ft_price_chg': 0.92, 'pre_ft_price': 11982, 'total_tx_amount': 33400000, 'monthly': [{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 22267}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 17875}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 17875}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 17875}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 17643}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 15739}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 15007}]}",,288,1,11,,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,114.148849,22.280791,HENDERSON,13,6,3,0.75,11982,0.92,15120,12093,33400000,15007,"[{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 22267}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 17875}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 17875}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 17875}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 21047}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 17643}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 15739}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 15007}]",,,,
NO2025032725032700850066,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,10010005,Mid-Levels West,100103-10010005,Mid-Levels West,53ND10001,Central And Western,130ND10001,Mid-Levels West,E06915,Park Height,B000003606,Park Height,1995-01-29T16:00:00.000Z,U000360849,12,Middle Floor,M,B,0,417,8000000,['LANDREG'],2025-03-26T16:00:00.000Z,S,2013-05-27T16:00:00.000Z,11.8,6000000,2,LANDREG,LANDREG,2025-03-27T23:09:44.000Z,33.33,NORM,https://www.midland.com.hk/en/transaction/Hong-Kong-Island-Mid-Levels-West-Park-Height-NO2025032725032700850066,"{'lat': 22.284146999999997, 'lon': 114.143209}",E06915,Park Height,栢苑,"{'id': '10', 'name': 'Hong Kong Island'}","{'id': '1001', 'name': 'Central And Western'}","{'id': '100103', 'name': 'Mid-Levels West'}","{'id': '10010005', 'name': 'Mid-Levels West'}","{'id': '100103-10010005', 'name': 'Mid-Levels West'}","{'id': '53ND10001', 'name': 'Central And Western'}","{'id': '130ND10001', 'name': 'Mid-Levels West'}","{'lat': 22.284146999999997, 'lon': 114.143209}",{'name': 'WELL SHINE'},https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Park-Height-E06915,https://www.midland.com.hk/en/list/buy/Park-Height-E-E06915,https://www.midland.com.hk/en/list/rent/Park-Height-E-E06915,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE06915_1.jpg,FALSE,1995-01-29T16:00:00.000Z,,TRUE,"{'sell_count': 1, 'rent_count': 1}","{'ft_price': 0, 'net_ft_price': 22590, 'tx_count': 0, 'net_ft_price_chg': 0, 'pre_net_ft_price': 22590, 'ft_price_chg': 0, 'pre_ft_price': 0, 'total_tx_amount': 0, 'monthly': [{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 22590}]}",,66,1,11,,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010005,Mid-Levels West,53ND10001,Central And Western,130ND10001,Mid-Levels West,114.143209,22.284146999999997,WELL SHINE,1,1,0,0,0,0,22590,0,0,22590,"[{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 22590}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 22590}]",,,,
I20250300533,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,10010001,Kennedy Town,100103-10010001,Kennedy Town,53ND10001,Central And Western,130ND10003,Kennedy Town,E12168,The Belcher's,B000025895,Block 5,2001-12-10T16:00:00.000Z,U000953076,15,Lower Floor,L,D,1409,1097,15180000,['LANDREG'],2025-03-26T16:00:00.000Z,S,2001-07-09T16:00:00.000Z,23.7,6016400,2,LANDREG,MIDLAND,2025-03-28T03:11:17.000Z,152.31,AB,https://www.midland.com.hk/en/transaction/Hong-Kong-Island-Kennedy-Town-The-Belcher-s-I20250300533,"{'lat': 22.2850555, 'lon': 114.1336435}",E12168,The Belcher's,寶翠園,"{'id': '10', 'name': 'Hong Kong Island'}","{'id': '1001', 'name': 'Central And Western'}","{'id': '100103', 'name': 'Mid-Levels West'}","{'id': '10010001', 'name': 'Kennedy Town'}","{'id': '100103-10010001', 'name': 'Kennedy Town'}","{'id': '53ND10001', 'name': 'Central And Western'}","{'id': '130ND10003', 'name': 'Kennedy Town'}","{'lat': 22.285086, 'lon': 114.133293}",{'name': 'SUN HUNG KAI / SHUN TAK / LCH / NEW WORLD'},https://www.midland.com.hk/en/estate/Hong-Kong-Island-Kennedy-Town-The-Belcher-s-E12168,https://www.midland.com.hk/en/list/buy/The-Belcher-s-E-E12168,https://www.midland.com.hk/en/list/rent/The-Belcher-s-E-E12168,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE12168_23.jpg,FALSE,2000-12-28T16:00:00.000Z,video,TRUE,"{'sell_count': 49, 'rent_count': 21}","{'ft_price': 15125, 'net_ft_price': 19478, 'tx_count': 2, 'net_ft_price_chg': -2.28, 'pre_net_ft_price': 19933, 'ft_price_chg': -3.62, 'pre_ft_price': 15692, 'total_tx_amount': 42500000, 'monthly': [{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 21379}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 22461}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 23248}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 18669}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 21116}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 19520}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 22014}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 19840}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 21292}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 22403}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 20557}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 19933}]}","{'net_ft_price': 19449, 'net_ft_price_chg': -0.025701655186594063}",2213,6,11,,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010001,Kennedy Town,53ND10001,Central And Western,130ND10003,Kennedy Town,114.133293,22.285086,SUN HUNG KAI / SHUN TAK / LCH / NEW WORLD,49,21,2,-2.28,15692,-3.62,19478,15125,42500000,19933,"[{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 21379}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 22461}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 23248}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 18669}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 21116}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 19520}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 22014}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 19840}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 21292}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 22403}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 20557}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 19933}]",-0.025701655,19449,,
I20250300533,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,10010001,Kennedy Town,100103-10010001,Kennedy Town,53ND10001,Central And Western,130ND10003,Kennedy Town,E12168,The Belcher's,B000025895,Block 5,2001-12-10T16:00:00.000Z,U000953076,15,Lower Floor,L,D,1409,1097,15180000,['LANDREG'],2025-03-26T16:00:00.000Z,S,2001-07-09T16:00:00.000Z,23.7,6016400,2,LANDREG,MIDLAND,2025-03-28T03:11:17.000Z,152.31,AB,https://www.midland.com.hk/en/transaction/Hong-Kong-Island-Kennedy-Town-The-Belcher-s-I20250300533,"{'lat': 22.2850555, 'lon': 114.1336435}",E12168,The Belcher's,寶翠園,"{'id': '10', 'name': 'Hong Kong Island'}","{'id': '1001', 'name': 'Central And Western'}","{'id': '100103', 'name': 'Mid-Levels West'}","{'id': '10010001', 'name': 'Kennedy Town'}","{'id': '100103-10010001', 'name': 'Kennedy Town'}","{'id': '53ND10001', 'name': 'Central And Western'}","{'id': '130ND10003', 'name': 'Kennedy Town'}","{'lat': 22.285086, 'lon': 114.133293}",{'name': 'SUN HUNG KAI / SHUN TAK / LCH / NEW WORLD'},https://www.midland.com.hk/en/estate/Hong-Kong-Island-Kennedy-Town-The-Belcher-s-E12168,https://www.midland.com.hk/en/list/buy/The-Belcher-s-E-E12168,https://www.midland.com.hk/en/list/rent/The-Belcher-s-E-E12168,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE12168_23.jpg,FALSE,2000-12-28T16:00:00.000Z,video,TRUE,"{'sell_count': 49, 'rent_count': 21}","{'ft_price': 15125, 'net_ft_price': 19478, 'tx_count': 2, 'net_ft_price_chg': -2.28, 'pre_net_ft_price': 19933, 'ft_price_chg': -3.62, 'pre_ft_price': 15692, 'total_tx_amount': 42500000, 'monthly': [{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 21379}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 22461}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 23248}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 18669}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 21116}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 19520}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 22014}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 19840}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 21292}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 22403}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 20557}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 19933}]}","{'net_ft_price': 19449, 'net_ft_price_chg': -0.025701655186594063}",2213,6,11,,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010001,Kennedy Town,53ND10001,Central And Western,130ND10003,Kennedy Town,114.133293,22.285086,SUN HUNG KAI / SHUN TAK / LCH / NEW WORLD,49,21,2,-2.28,15692,-3.62,19478,15125,42500000,19933,"[{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 21379}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 22461}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 23248}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 18669}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 21116}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 19520}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 22014}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 19840}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 21292}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 22403}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 20557}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 19933}]",-0.025701655,19449,,
NO2025032725032701350102,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,10010006,Mid-Levels Central,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,E07473,Ryan Mansion,B000005039,Ryan Mansion,1986-12-23T16:00:00.000Z,U000479621,14,Middle Floor,M,D,344,238,3350000,['LANDREG'],2025-03-26T16:00:00.000Z,S,2007-04-19T16:00:00.000Z,17.9,1800000,2,LANDREG,LANDREG,2025-03-27T23:09:44.000Z,86.11,NORM,https://www.midland.com.hk/en/transaction/Hong-Kong-Island-Mid-Levels-West-Ryan-Mansion-NO2025032725032701350102,"{'lat': 22.280244, 'lon': 114.151228}",E07473,Ryan Mansion,樂欣大廈,"{'id': '10', 'name': 'Hong Kong Island'}","{'id': '1001', 'name': 'Central And Western'}","{'id': '100103', 'name': 'Mid-Levels West'}","{'id': '10010006', 'name': 'Mid-Levels Central'}","{'id': '100103-10010006', 'name': 'Mid-Levels Central'}","{'id': '53ND10001', 'name': 'Central And Western'}","{'id': '130ND10001', 'name': 'Mid-Levels West'}","{'lat': 22.280244, 'lon': 114.151228}",,https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Ryan-Mansion-E07473,https://www.midland.com.hk/en/list/buy/Ryan-Mansion-E-E07473,https://www.midland.com.hk/en/list/rent/Ryan-Mansion-E-E07473,https://wm-cdn.midland.com.hk/img_wm_revamp.php?wm=mr&src=http%3A%2F%2Fimg.midland.com.hk%2Fphoto_db%2Foutlook%2Festate%2FEE07473_1.jpg,FALSE,1986-12-23T16:00:00.000Z,,TRUE,"{'sell_count': 3, 'rent_count': 3}","{'ft_price': 0, 'net_ft_price': 17105, 'tx_count': 0, 'net_ft_price_chg': 0, 'pre_net_ft_price': 17105, 'ft_price_chg': 0, 'pre_ft_price': 0, 'total_tx_amount': 0, 'monthly': [{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 15686}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 15686}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 15686}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 17105}]}",,78,1,11,,10,Hong Kong Island,1001,Central And Western,100103,Mid-Levels West,100103-10010006,Mid-Levels Central,53ND10001,Central And Western,130ND10001,Mid-Levels West,114.151228,22.280244,,3,3,0,0,0,0,17105,0,0,17105,"[{'date': '2024-02-29T16:00:00.000Z', 'avg_net_ft_price': 15686}, {'date': '2024-03-31T16:00:00.000Z', 'avg_net_ft_price': 15686}, {'date': '2024-04-30T16:00:00.000Z', 'avg_net_ft_price': 15686}, {'date': '2024-05-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-06-30T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-07-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-08-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-09-30T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-10-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-11-30T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2024-12-31T16:00:00.000Z', 'avg_net_ft_price': 17105}, {'date': '2025-01-31T16:00:00.000Z', 'avg_net_ft_price': 17105}]",,,,
NO2025032725032701990101,10,Hong Kong Island,1003,Southern,100303,Residence Bel-Air / Pokfulam,10030002,Residence Bel-Air / Pokfulam,100303-10030002,Residence Bel-Air / Pokfulam,53ND10001,Central And Western,130ND10001,Mid-Levels West,E04427,Jessville,B000097726,Jessville Tower,2019-09-26T16:00:00.000Z,U002990249,11,Higher Floor,H,B,0,1358,26752600,"['LANDREG', 'FIRSTHAND']",2025-03-26T16:00:00.000Z,S,,,,1,LANDREG,LANDREG,2025-03-28T04:10:06.000Z,,NORM,https://www.midland.com.hk/en/transaction/Hong-Kong-Island-Mid-Levels-West-Jessville-NO2025032725032701990101,"{'lat': 22.267429999999997, 'lon': 114.13286}",E04427,Jessville,Jessville,"{'id': '10', 'name': 'Hong Kong Island'}","{'id': '1003', 'name': 'Southern'}","{'id': '100303', 'name': 'Residence Bel-Air / Pokfulam'}","{'id': '10030002', 'name': 'Residence Bel-Air / Pokfulam'}","{'id': '100303-10030002', 'name': 'Residence Bel-Air / Pokfulam'}","{'id': '53ND10001', 'name': 'Central And Western'}","{'id': '130ND10001', 'name': 'Mid-Levels West'}","{'lat': 22.267367999999998, 'lon': 114.133212}",{'name': 'SAMSBURY INV. LTD'},https://www.midland.com.hk/en/estate/Hong-Kong-Island-Mid-Levels-West-Jessville-E04427,https://www.midland.com.hk/en/list/buy/Jessville-E-E04427,https://www.midland.com.hk/en/list/rent/Jessville-E-E04427,,FALSE,1944-12-30T16:00:00.000Z,,TRUE,"{'sell_count': 0, 'rent_count': 1}",,,32,2,18,,10,Hong Kong Island,1003,Southern,100303,Residence Bel-Air / Pokfulam,100303-10030002,Residence Bel-Air / Pokfulam,53ND10001,Central And Western,130ND10001,Mid-Levels West,114.133212,22.267367999999998,SAMSBURY INV. LTD,0,1,,,,,,,,,,,,,
